"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection_International_Flight","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age_Grouping","Frequent_Flier_Status","Weather_Issues","Weather_Issues_Connection","Gender","Exact_Departure_Date","Flight_Distance","Flight_Delay_Minutes","Seat_Type","Ticket_Price_USD","Exact_Ages","Departure_Day_Num"
"     8082285","           0","           1","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Female","2025-03-05","Medium-haul (500-1500mi)","          34","Aisle","       159.3","          77","           2"
"     9765898","           0","           0","Thursday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-01-23","Short-haul (<500mi)","          17","Middle","      115.63","          60","           3"
"      290236","           0","           0","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           1","           0","Male","2025-02-18","Medium-haul (500-1500mi)","          50","Aisle","      347.31","          39","           1"
"     5344587","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Male","2025-03-19","Medium-haul (500-1500mi)","          17","Aisle","      129.54","          74","           2"
"     1016122","           0","           0","Tuesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Business","<2 weeks ago","           5","           0","           0","           0","Male","2025-04-22","Medium-haul (500-1500mi)","          24","Window","       344.6","          42","           1"
"      453667","           0","           0","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-01-14","Long-haul (>1500mi)","          17","Middle","      211.47","          30","           1"
"     2418659","           0","           0","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-03-31","Medium-haul (500-1500mi)","          22","Aisle","      178.25","          72","           0"
"     3648411","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-02-13","Medium-haul (500-1500mi)","          18","Middle","       107.9","          15","           3"
"      143359","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-04-12","Short-haul (<500mi)","           2","Window","      142.23","          30","           5"
"     3036501","           0","           1","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           2","           0","           0","           0","Male","2025-03-16","Short-haul (<500mi)","           6","Aisle","       76.39","          12","           6"
